"transaction_id","trans_group_en","property_usage_en","procedure_name_en","instance_date","area_id","area_name_en","procedure_area","actual_worth","meter_sale_price"
"1-11-2023-29896","Sales","Commercial","Sell","19-09-2023",526,"Business Bay",284.42,13000000.0,45707.05
"1-11-2023-19284","Sales","Commercial","Sell","19-06-2023",526,"Business Bay",179.62,2513433.0,13993.06
"1-11-2023-2236","Sales","Commercial","Sell","25-01-2023",271,"Al Karama",422.71,9000000.0,21291.19
"1-11-2023-21923","Sales","Commercial","Sell","12-07-2023",442,"Al Barsha South Fifth",480.0,4950000.0,10312.5
"1-11-2023-12128","Sales","Commercial","Sell","27-04-2023",526,"Business Bay",104.75,1465100.0,13986.63
"1-11-2023-12405","Sales","Commercial","Sell","28-04-2023",343,"Al Warsan First",117.75,900000.0,7643.31
"1-11-2023-6110","Sales","Commercial","Sell","03-03-2023",350,"Al Thanyah Fifth",509.99,4980000.0,9764.9
"1-11-2023-35827","Sales","Commercial","Sell","06-11-2023",350,"Al Thanyah Fifth",512.0,5600000.0,10937.5
"1-11-2023-25381","Sales","Commercial","Sell","14-08-2023",350,"Al Thanyah Fifth",98.27,1546137.0,15733.56
"1-11-2023-640","Sales","Commercial","Sell","09-01-2023",352,"Al Thanayah Fourth",568.1,5600000.0,9857.42
"1-11-2023-6008","Sales","Commercial","Sell","02-03-2023",352,"Al Thanayah Fourth",586.13,6300000.0,10748.47
"1-11-2023-4878","Sales","Commercial","Sell","21-02-2023",352,"Al Thanayah Fourth",560.39,5250000.0,9368.48
"1-11-2023-38691","Sales","Commercial","Sell","24-11-2023",350,"Al Thanyah Fifth",240.4,3363971.0,13993.22
"1-11-2023-4361","Sales","Commercial","Sell","15-02-2023",467,"Wadi Al Safa 5",1474.1,3100000.0,2102.98
"1-11-2023-2659","Sales","Commercial","Sell","30-01-2023",352,"Al Thanayah Fourth",540.05,5250000.0,9721.32
"1-11-2023-22129","Sales","Commercial","Sell","13-07-2023",350,"Al Thanyah Fifth",213.81,2575000.0,12043.4
"1-11-2023-21247","Sales","Commercial","Sell","10-07-2023",526,"Business Bay",216.41,3506200.0,16201.65
"1-11-2023-28773","Sales","Commercial","Sell","11-09-2023",343,"Al Warsan First",14633.28,22000000.0,1503.42
"1-11-2023-18297","Sales","Commercial","Sell","12-06-2023",350,"Al Thanyah Fifth",817.65,10600000.0,12963.98
"1-11-2023-31255","Sales","Commercial","Sell","28-09-2023",350,"Al Thanyah Fifth",117.06,956000.0,8166.75
"1-11-2023-17831","Sales","Commercial","Sell","08-06-2023",441,"Al Barsha South Fourth",150.69,1054418.0,6997.27
"1-11-2023-4370","Sales","Commercial","Sell","15-02-2023",350,"Al Thanyah Fifth",163.7,947567.0,5788.44
"1-11-2023-3413","Sales","Commercial","Sell","07-02-2023",352,"Al Thanayah Fourth",539.96,5200000.0,9630.34
"1-11-2023-18841","Sales","Commercial","Sell","15-06-2023",367,"Al Suq Al Kabeer",233.42,10000000.0,42841.23
"1-11-2023-17411","Sales","Commercial","Sell","06-06-2023",335,"Nad Al Shiba First",235.19,3600000.0,15306.77
"1-11-2023-21837","Sales","Commercial","Sell","11-07-2023",526,"Business Bay",106.66,1030117.0,9657.95
"1-11-2023-11712","Sales","Commercial","Sell","19-04-2023",350,"Al Thanyah Fifth",763.19,5300000.0,6944.54
"1-11-2023-19453","Sales","Commercial","Sell","22-06-2023",526,"Business Bay",101.87,863197.0,8473.52
"1-11-2023-1248","Sales","Commercial","Sell","17-01-2023",343,"Al Warsan First",58.0,409252.0,7056.08
"1-11-2023-37402","Sales","Commercial","Sell","16-11-2023",526,"Business Bay",105.52,1250000.0,11846.1
"1-11-2023-27301","Sales","Commercial","Sell","29-08-2023",350,"Al Thanyah Fifth",245.14,923531.0,3767.36
"1-11-2023-28589","Sales","Commercial","Sell","08-09-2023",350,"Al Thanyah Fifth",132.62,499629.0,3767.37
"1-11-2023-20849","Sales","Commercial","Sell","04-07-2023",526,"Business Bay",57.6,680000.0,11805.56
"1-11-2023-29270","Sales","Commercial","Sell","14-09-2023",350,"Al Thanyah Fifth",540.9,4950000.0,9151.41
"1-11-2023-34190","Sales","Commercial","Sell","24-10-2023",352,"Al Thanayah Fourth",551.57,7000000.0,12691.05
"1-11-2023-18116","Sales","Commercial","Sell","09-06-2023",350,"Al Thanyah Fifth",533.66,5500000.0,10306.19
"1-11-2023-14614","Sales","Commercial","Sell","16-05-2023",410,"Palm Jumeirah",119.2,494000.0,4144.3
"1-11-2023-25070","Sales","Commercial","Sell","08-08-2023",435,"Al Hebiah Fourth",157.14,770264.0,4901.77
"1-11-2023-15913","Sales","Commercial","Sell","25-05-2023",410,"Palm Jumeirah",1244.83,31500000.0,25304.66
"1-11-2023-4645","Sales","Commercial","Sell","20-02-2023",526,"Business Bay",102.94,961123.0,9336.73
"1-11-2023-10282","Sales","Commercial","Sell","07-04-2023",526,"Business Bay",94.99,857046.0,9022.49
"1-11-2023-7017","Sales","Commercial","Sell","13-03-2023",441,"Al Barsha South Fourth",1507.5,11200000.0,7429.52
"1-11-2023-8272","Sales","Commercial","Sell","21-03-2023",485,"Me'Aisem First",451.05,5750000.0,12748.03
"1-11-2023-30777","Sales","Commercial","Sell","26-09-2023",350,"Al Thanyah Fifth",109.4,953831.0,8718.75
"1-11-2023-27186","Sales","Commercial","Sell","28-08-2023",350,"Al Thanyah Fifth",94.7,900000.0,9503.7
"1-11-2023-41118","Sales","Commercial","Sell","12-12-2023",526,"Business Bay",82.48,1250000.0,15155.19
"1-11-2023-19438","Sales","Commercial","Sell","20-06-2023",410,"Palm Jumeirah",621.18,30000000.0,48295.18
"1-11-2023-30646","Sales","Commercial","Sell","25-09-2023",443,"Al Thanyah First",164.35,900000.0,5476.12
"1-11-2023-15932","Sales","Commercial","Sell","25-05-2023",441,"Al Barsha South Fourth",501.6,2125000.0,4236.44
"1-11-2023-18965","Sales","Commercial","Sell","19-06-2023",526,"Business Bay",159.39,2130850.0,13368.78
"1-11-2023-2438","Sales","Commercial","Sell","26-01-2023",350,"Al Thanyah Fifth",115.2,828117.0,7188.52
"1-11-2023-3664","Sales","Commercial","Sell","08-02-2023",526,"Business Bay",57.6,725000.0,12586.81
"1-11-2023-29637","Sales","Commercial","Sell","18-09-2023",526,"Business Bay",29.2,333334.0,11415.55
"1-11-2023-26727","Sales","Commercial","Sell","23-08-2023",350,"Al Thanyah Fifth",151.99,1550000.0,10198.04
"1-11-2023-40077","Sales","Commercial","Sell","06-12-2023",343,"Al Warsan First",154.0,1750000.0,11363.64
"1-11-2023-42898","Sales","Commercial","Sell","25-12-2023",526,"Business Bay",40.89,565000.0,13817.56
"1-11-2023-30853","Sales","Commercial","Sell","26-09-2023",526,"Business Bay",81.46,890000.0,10925.61
"1-11-2023-30186","Sales","Commercial","Sell","25-09-2023",526,"Business Bay",159.85,1700000.0,10634.97
"1-11-2023-1671","Sales","Commercial","Sell","19-01-2023",343,"Al Warsan First",38.0,315000.0,8289.47
"1-11-2023-4366","Sales","Commercial","Sell","15-02-2023",350,"Al Thanyah Fifth",93.39,540582.0,5788.44
"1-11-2023-23847","Sales","Commercial","Sell","27-07-2023",526,"Business Bay",83.62,1000000.0,11958.86
"1-11-2023-40989","Sales","Commercial","Sell","13-12-2023",350,"Al Thanyah Fifth",102.13,1500000.0,14687.16
"1-11-2023-30161","Sales","Commercial","Sell","21-09-2023",526,"Business Bay",122.11,1350000.0,11055.61
"1-11-2023-14321","Sales","Commercial","Sell","12-05-2023",526,"Business Bay",103.68,853700.0,8233.99
"1-11-2023-16736","Sales","Commercial","Sell","31-05-2023",371,"Al Safouh Second",3211.58,35000000.0,10898.06
"1-11-2023-1293","Sales","Commercial","Sell","17-01-2023",343,"Al Warsan First",66.0,464830.0,7042.88
"1-11-2023-41572","Sales","Commercial","Sell","14-12-2023",526,"Business Bay",76.98,1290000.0,16757.6
"1-11-2023-9079","Sales","Commercial","Sell","28-03-2023",350,"Al Thanyah Fifth",118.36,1350057.0,11406.37
"1-11-2023-25256","Sales","Commercial","Sell","10-08-2023",526,"Business Bay",86.77,1100000.0,12677.19
"1-11-2023-18894","Sales","Commercial","Sell","21-06-2023",350,"Al Thanyah Fifth",161.96,1133158.0,6996.53
"1-11-2023-6678","Sales","Commercial","Sell","09-03-2023",445,"Jabal Ali First",6.0,19375.0,3229.17
"1-11-2023-15921","Sales","Commercial","Sell","01-06-2023",269,"Al Hamriya",326.65,3000000.0,9184.14
"1-11-2023-35917","Sales","Commercial","Sell","07-11-2023",526,"Business Bay",108.2,1400000.0,12939.0
"1-11-2023-28758","Sales","Commercial","Sell","11-09-2023",410,"Palm Jumeirah",683.44,26000000.0,38042.84
"1-11-2023-13307","Sales","Commercial","Sell","04-05-2023",526,"Business Bay",407.51,8772800.0,21527.82
"1-11-2023-26323","Sales","Commercial","Sell","21-08-2023",485,"Me'Aisem First",667.0,12150000.0,18215.89
"1-11-2023-25097","Sales","Commercial","Sell","14-08-2023",367,"Al Suq Al Kabeer",2108.16,40000000.0,18973.89
"1-11-2023-42906","Sales","Commercial","Sell","25-12-2023",350,"Al Thanyah Fifth",115.7,1600000.0,13828.87
"1-11-2023-413","Sales","Commercial","Sell","06-01-2023",526,"Business Bay",71.49,806868.0,11286.45
"1-11-2023-23034","Sales","Commercial","Sell","20-07-2023",343,"Al Warsan First",48.0,450000.0,9375.0
"1-11-2023-11848","Sales","Commercial","Sell","24-04-2023",526,"Business Bay",415.49,6550000.0,15764.52
"1-11-2023-33071","Sales","Commercial","Sell","13-10-2023",441,"Al Barsha South Fourth",2250.0,16800000.0,7466.67
"1-11-2023-3684","Sales","Commercial","Sell","08-02-2023",410,"Palm Jumeirah",0.66,9979.0,15119.7
"1-11-2023-43499","Sales","Commercial","Sell","28-12-2023",526,"Business Bay",135.09,1526805.0,11302.13
"1-11-2023-30544","Sales","Commercial","Sell","25-09-2023",343,"Al Warsan First",48.0,451920.0,9415.0
"1-11-2023-30468","Sales","Commercial","Sell","25-09-2023",350,"Al Thanyah Fifth",114.91,1457311.0,12682.19
"1-11-2023-7209","Sales","Commercial","Sell","14-03-2023",350,"Al Thanyah Fifth",105.63,1858515.0,17594.58
"1-11-2023-10454","Sales","Commercial","Sell","11-04-2023",343,"Al Warsan First",44.0,369415.0,8395.81
"1-11-2023-1242","Sales","Commercial","Sell","17-01-2023",350,"Al Thanyah Fifth",105.63,981800.0,9294.71
"1-11-2023-21087","Sales","Commercial","Sell","06-07-2023",343,"Al Warsan First",89.56,1150000.0,12840.55
"1-11-2023-8730","Sales","Commercial","Sell","23-03-2023",350,"Al Thanyah Fifth",88.66,1250000.0,14098.8
"1-11-2023-12206","Sales","Commercial","Sell","27-04-2023",350,"Al Thanyah Fifth",191.2,2000000.0,10460.25
"1-11-2023-287","Sales","Commercial","Sell","04-01-2023",410,"Palm Jumeirah",68.08,282100.0,4143.65
"1-11-2023-17449","Sales","Commercial","Sell","06-06-2023",410,"Palm Jumeirah",208.15,8250000.0,39634.88
"1-11-2023-507","Sales","Commercial","Sell","05-01-2023",352,"Al Thanayah Fourth",545.34,6250000.0,11460.74
"1-11-2023-3898","Sales","Commercial","Sell","13-02-2023",485,"Me'Aisem First",1580.27,11250000.0,7119.04
"1-11-2023-9286","Sales","Commercial","Sell","29-03-2023",350,"Al Thanyah Fifth",598.79,5400000.0,9018.19
"1-11-2023-38583","Sales","Commercial","Sell","24-11-2023",526,"Business Bay",90.06,1000000.0,11103.71
"1-11-2023-25412","Sales","Commercial","Sell","11-08-2023",350,"Al Thanyah Fifth",739.2,6500000.0,8793.29
"1-11-2023-41463","Sales","Commercial","Sell","14-12-2023",444,"Al Hebiah First",232.92,1078065.0,4628.48
"1-11-2023-26909","Sales","Commercial","Sell","24-08-2023",526,"Business Bay",56.67,780800.0,13778.01
"1-11-2023-12364","Sales","Commercial","Sell","28-04-2023",526,"Business Bay",87.37,540607.0,6187.56
"1-11-2023-1803","Sales","Commercial","Sell","23-01-2023",350,"Al Thanyah Fifth",67.54,650000.0,9623.93
"1-11-2023-2167","Sales","Commercial","Sell","25-01-2023",485,"Me'Aisem First",752.05,9100000.0,12100.26
"1-11-2023-12727","Sales","Commercial","Sell","02-05-2023",441,"Al Barsha South Fourth",2475.0,10661261.0,4307.58
"1-11-2023-38823","Sales","Commercial","Sell","28-11-2023",526,"Business Bay",57.6,740000.0,12847.22
"1-11-2023-12631","Sales","Commercial","Sell","01-05-2023",350,"Al Thanyah Fifth",77.2,515088.0,6672.12
"1-11-2023-12633","Sales","Commercial","Sell","01-05-2023",350,"Al Thanyah Fifth",103.72,643860.0,6207.67
"1-11-2023-3771","Sales","Commercial","Sell","14-02-2023",233,"Hor Al Anz",929.03,10500000.0,11302.11
"1-11-2023-30560","Sales","Commercial","Sell","25-09-2023",341,"Trade Center First",269.16,4800000.0,17833.26
"1-11-2023-18426","Sales","Commercial","Sell","13-06-2023",351,"Al Thanyah Third",214.58,4700000.0,21903.25
"1-11-2023-31770","Sales","Commercial","Sell","04-10-2023",526,"Business Bay",239.08,4400000.0,18403.88
"1-11-2023-17722","Sales","Commercial","Sell","07-06-2023",410,"Palm Jumeirah",59.86,248100.0,4144.67
"1-11-2023-2665","Sales","Commercial","Sell","30-01-2023",350,"Al Thanyah Fifth",36.17,750000.0,20735.42
"1-11-2023-14825","Sales","Commercial","Sell","17-05-2023",526,"Business Bay",94.62,950000.0,10040.16
"1-11-2023-41981","Sales","Commercial","Sell","18-12-2023",526,"Business Bay",241.86,4812000.0,19895.81
"1-11-2023-1335","Sales","Commercial","Sell","17-01-2023",526,"Business Bay",76.79,750000.0,9766.9
"1-11-2023-8807","Sales","Commercial","Sell","27-03-2023",445,"Jabal Ali First",6.0,19375.0,3229.17
"1-11-2023-17367","Sales","Commercial","Sell","06-06-2023",444,"Al Hebiah First",1287.86,11000000.0,8541.3
"1-11-2023-3729","Sales","Commercial","Sell","09-02-2023",350,"Al Thanyah Fifth",109.63,1593000.0,14530.69
"1-11-2023-3149","Sales","Commercial","Sell","03-02-2023",350,"Al Thanyah Fifth",954.9,7850000.0,8220.76
"1-11-2023-6043","Sales","Commercial","Sell","02-03-2023",526,"Business Bay",84.19,1100000.0,13065.68
"1-11-2023-5647","Sales","Commercial","Sell","28-02-2023",350,"Al Thanyah Fifth",860.0,8050000.0,9360.47
"1-11-2023-26200","Sales","Commercial","Sell","18-08-2023",352,"Al Thanayah Fourth",1187.49,10500000.0,8842.18
"1-11-2023-22722","Sales","Commercial","Sell","18-07-2023",352,"Al Thanayah Fourth",769.79,8400000.0,10912.07
"1-11-2023-2776","Sales","Commercial","Sell","31-01-2023",350,"Al Thanyah Fifth",79.06,875000.0,11067.54
"1-11-2023-14288","Sales","Commercial","Sell","15-05-2023",409,"Al Barshaa South Third",94.09,1215336.0,12916.74
"1-11-2023-27170","Sales","Commercial","Sell","28-08-2023",343,"Al Warsan First",43.0,425000.0,9883.72
"1-11-2023-23088","Sales","Commercial","Sell","20-07-2023",343,"Al Warsan First",56.0,500000.0,8928.57
"1-11-2023-41160","Sales","Commercial","Sell","13-12-2023",352,"Al Thanayah Fourth",2428.09,66000000.0,27181.86
"1-11-2023-10726","Sales","Commercial","Sell","11-04-2023",526,"Business Bay",227.75,8200000.0,36004.39
"1-11-2023-15980","Sales","Commercial","Sell","25-05-2023",435,"Al Hebiah Fourth",4133.9,8500000.0,2056.17
"1-11-2023-18621","Sales","Commercial","Sell","14-06-2023",435,"Al Hebiah Fourth",698.51,5700000.0,8160.23
"1-11-2023-17243","Sales","Commercial","Sell","06-06-2023",244,"Al Murqabat",70.6,379963.0,5381.91
"1-11-2023-6805","Sales","Commercial","Sell","09-03-2023",526,"Business Bay",101.87,1150000.0,11288.9
"1-11-2023-440","Sales","Commercial","Sell","05-01-2023",352,"Al Thanayah Fourth",540.05,5000000.0,9258.4
"1-11-2023-16449","Sales","Commercial","Sell","29-05-2023",350,"Al Thanyah Fifth",122.54,1319010.0,10763.91
"1-11-2023-3480","Sales","Commercial","Sell","07-02-2023",350,"Al Thanyah Fifth",116.27,1150000.0,9890.77
"1-11-2023-39602","Sales","Commercial","Sell","30-11-2023",343,"Al Warsan First",44.0,460000.0,10454.55
"1-11-2023-15","Sales","Commercial","Sell","02-01-2023",350,"Al Thanyah Fifth",80.52,195000.0,2421.76
"1-11-2023-21381","Sales","Commercial","Sell","07-07-2023",505,"Madinat Hind 4",116.4,1637580.0,14068.56
"1-11-2023-10703","Sales","Commercial","Sell","12-04-2023",230,"Abu Hail",1300.64,5500000.0,4228.69
"1-11-2023-27060","Sales","Commercial","Sell","25-08-2023",526,"Business Bay",41.34,883507.0,21371.73
"1-11-2023-1118","Sales","Commercial","Sell","12-01-2023",334,"Al Jadaf",2290.7,120000000.0,52385.73
"1-11-2023-19405","Sales","Commercial","Sell","20-06-2023",350,"Al Thanyah Fifth",561.0,3019275.0,5381.95
"1-11-2023-3754","Sales","Commercial","Sell","09-02-2023",352,"Al Thanayah Fourth",665.37,7500000.0,11271.92
"1-11-2023-8453","Sales","Commercial","Sell","22-03-2023",444,"Al Hebiah First",61.69,1300000.0,21073.11
"1-11-2023-20355","Sales","Commercial","Sell","26-06-2023",410,"Palm Jumeirah",1261.51,70000000.0,55489.06
"1-11-2023-22007","Sales","Commercial","Sell","12-07-2023",467,"Wadi Al Safa 5",3847.39,17500000.0,4548.54
"1-11-2023-25955","Sales","Commercial","Sell","17-08-2023",410,"Palm Jumeirah",422.09,11500000.0,27245.37
"1-11-2023-4183","Sales","Commercial","Sell","14-02-2023",350,"Al Thanyah Fifth",1158.85,10800000.0,9319.58
"1-11-2023-34559","Sales","Commercial","Sell","26-10-2023",351,"Al Thanyah Third",141.34,3700000.0,26178.01
"1-11-2023-19571","Sales","Commercial","Sell","21-06-2023",526,"Business Bay",139.9,1581163.0,11302.09
"1-11-2023-14072","Sales","Commercial","Sell","10-05-2023",410,"Palm Jumeirah",125.62,520600.0,4144.24
"1-11-2023-1723","Sales","Commercial","Sell","19-01-2023",350,"Al Thanyah Fifth",814.62,9800000.0,12030.15
"1-11-2023-17933","Sales","Commercial","Sell","08-06-2023",350,"Al Thanyah Fifth",371.9,3200000.0,8604.46
"1-11-2023-522","Sales","Commercial","Sell","05-01-2023",343,"Al Warsan First",66.0,500000.0,7575.76
"1-11-2023-17785","Sales","Commercial","Sell","07-06-2023",350,"Al Thanyah Fifth",560.85,4400000.0,7845.23
"1-11-2023-28679","Sales","Commercial","Sell","11-09-2023",330,"Marsa Dubai",10628.1,622910142.0,58609.74
"1-11-2023-29153","Sales","Commercial","Sell","13-09-2023",413,"World Islands",39000.18,70000000.0,1794.86
"1-11-2023-36754","Sales","Commercial","Sell","13-11-2023",350,"Al Thanyah Fifth",224.1,2828787.0,12622.88
"1-11-2023-3704","Sales","Commercial","Sell","09-02-2023",526,"Business Bay",48.69,460000.0,9447.53
"1-11-2023-20498","Sales","Commercial","Sell","26-06-2023",350,"Al Thanyah Fifth",85.93,750000.0,8728.03
"1-11-2023-41031","Sales","Commercial","Sell","12-12-2023",526,"Business Bay",171.31,1950000.0,11382.87
"1-11-2023-8374","Sales","Commercial","Sell","21-03-2023",526,"Business Bay",86.77,786921.0,9069.04
"1-11-2023-16793","Sales","Commercial","Sell","31-05-2023",526,"Business Bay",21.03,165750.0,7881.6
"1-11-2023-34110","Sales","Commercial","Sell","23-10-2023",352,"Al Thanayah Fourth",1018.87,9200000.0,9029.61
"1-11-2023-2511","Sales","Commercial","Sell","27-01-2023",350,"Al Thanyah Fifth",149.92,4034325.0,26909.85
"1-11-2023-31131","Sales","Commercial","Sell","28-09-2023",526,"Business Bay",67.38,1450000.0,21519.74
"1-11-2023-11708","Sales","Commercial","Sell","19-04-2023",484,"Nadd Hessa",611.18,3700000.0,6053.86
"1-11-2023-33513","Sales","Commercial","Sell","18-10-2023",350,"Al Thanyah Fifth",1002.28,18000000.0,17959.05
"1-11-2023-9358","Sales","Commercial","Sell","29-03-2023",350,"Al Thanyah Fifth",157.14,921835.0,5866.33
"1-11-2023-20315","Sales","Commercial","Sell","26-06-2023",352,"Al Thanayah Fourth",1448.54,16200000.0,11183.67
"1-11-2023-26516","Sales","Commercial","Sell","24-08-2023",333,"Madinat Dubai Almelaheyah",8183.05,93370000.0,11410.17
"1-11-2023-10196","Sales","Commercial","Sell","10-04-2023",465,"Wadi Al Safa 3",996.4,18000000.0,18065.03
"1-11-2023-3585","Sales","Commercial","Sell","08-02-2023",484,"Nadd Hessa",389.44,3500000.0,8987.26
"1-11-2023-2768","Sales","Commercial","Sell","31-01-2023",484,"Nadd Hessa",512.62,4000000.0,7803.05
"1-11-2023-6478","Sales","Commercial","Sell","13-03-2023",526,"Business Bay",145.8,2248994.0,15425.2
"1-11-2023-20131","Sales","Commercial","Sell","22-06-2023",352,"Al Thanayah Fourth",1658.04,29300000.0,17671.47
"1-11-2023-4105","Sales","Commercial","Sell","13-02-2023",375,"Jumeirah Second",464.52,3750000.0,8072.85
"1-11-2023-31862","Sales","Commercial","Sell","04-10-2023",441,"Al Barsha South Fourth",2317.5,20300000.0,8759.44
"1-11-2023-17823","Sales","Commercial","Sell","07-06-2023",441,"Al Barsha South Fourth",146.88,1170000.0,7965.69
"1-11-2023-6739","Sales","Commercial","Sell","09-03-2023",410,"Palm Jumeirah",121.87,505041.0,4144.1
"1-11-2023-39469","Sales","Commercial","Sell","30-11-2023",484,"Nadd Hessa",370.64,4000000.0,10792.14
"1-11-2023-2671","Sales","Commercial","Sell","30-01-2023",409,"Al Barshaa South Third",47.81,330000.0,6902.32
"1-11-2023-23721","Sales","Commercial","Sell","26-07-2023",467,"Wadi Al Safa 5",2873.03,7800000.0,2714.9
"1-11-2023-2119","Sales","Commercial","Sell","24-01-2023",441,"Al Barsha South Fourth",759.6,4400000.0,5792.52
"1-11-2023-37651","Sales","Commercial","Sell","17-11-2023",350,"Al Thanyah Fifth",129.97,2518200.0,19375.24
"1-11-2023-8356","Sales","Commercial","Sell","21-03-2023",410,"Palm Jumeirah",1421.85,74000000.0,52044.87
"1-11-2023-25566","Sales","Commercial","Sell","14-08-2023",526,"Business Bay",75.82,2077000.0,27393.83
"1-11-2023-41630","Sales","Commercial","Sell","14-12-2023",526,"Business Bay",71.82,1400000.0,19493.18
"1-11-2023-31210","Sales","Commercial","Sell","28-09-2023",485,"Me'Aisem First",1037.0,16000000.0,15429.12
"1-11-2023-33026","Sales","Commercial","Sell","13-10-2023",526,"Business Bay",59.06,724720.0,12270.91
"1-11-2023-26764","Sales","Commercial","Sell","24-08-2023",445,"Jabal Ali First",600.0,2800000.0,4666.67
"1-11-2023-21040","Sales","Commercial","Sell","05-07-2023",526,"Business Bay",248.0,9500000.0,38306.45
"1-11-2023-3663","Sales","Commercial","Sell","08-02-2023",350,"Al Thanyah Fifth",133.26,1750000.0,13132.22
"1-11-2023-43146","Sales","Commercial","Sell","27-12-2023",343,"Al Warsan First",96.19,621228.0,6458.34
"1-11-2023-42752","Sales","Commercial","Sell","22-12-2023",350,"Al Thanyah Fifth",735.55,6500000.0,8836.92
"1-11-2023-26849","Sales","Commercial","Sell","28-08-2023",435,"Al Hebiah Fourth",51.68,361580.0,6996.52
"1-11-2023-1359","Sales","Commercial","Sell","16-01-2023",526,"Business Bay",388.95,22450000.0,57719.5
"1-11-2023-11580","Sales","Commercial","Sell","18-04-2023",526,"Business Bay",95.11,1200000.0,12616.97
"1-11-2023-26317","Sales","Commercial","Sell","21-08-2023",485,"Me'Aisem First",896.7,13500000.0,15055.2
"1-11-2023-23683","Sales","Commercial","Sell","26-07-2023",526,"Business Bay",148.71,2050000.0,13785.22
"1-11-2023-28979","Sales","Commercial","Sell","12-09-2023",350,"Al Thanyah Fifth",155.26,1630000.0,10498.52
"1-11-2023-41035","Sales","Commercial","Sell","12-12-2023",526,"Business Bay",107.17,1900000.0,17728.84
"1-11-2023-19239","Sales","Commercial","Sell","19-06-2023",526,"Business Bay",255.42,6598368.0,25833.4
"1-11-2023-22158","Sales","Commercial","Sell","13-07-2023",350,"Al Thanyah Fifth",101.67,350000.0,3442.51
"1-11-2023-21908","Sales","Commercial","Sell","12-07-2023",410,"Palm Jumeirah",624.42,22200000.0,35552.99
"1-11-2023-1290","Sales","Commercial","Sell","17-01-2023",343,"Al Warsan First",52.0,389042.0,7481.59
"1-11-2023-27115","Sales","Commercial","Sell","28-08-2023",526,"Business Bay",76.33,1150000.0,15066.16
"1-11-2023-11884","Sales","Commercial","Sell","24-04-2023",350,"Al Thanyah Fifth",67.79,164200.0,2422.19
"1-11-2023-20456","Sales","Commercial","Sell","26-06-2023",526,"Business Bay",295.18,11165700.0,37826.75
"1-11-2023-4913","Sales","Commercial","Sell","21-02-2023",526,"Business Bay",40.85,440000.0,10771.11
"1-11-2023-2295","Sales","Commercial","Sell","26-01-2023",445,"Jabal Ali First",600.0,2274943.0,3791.57
"1-11-2023-14728","Sales","Commercial","Sell","19-05-2023",362,"Naif",127.0,3500000.0,27559.06
"1-11-2023-24689","Sales","Commercial","Sell","03-08-2023",526,"Business Bay",29.2,475000.0,16267.12
"1-11-2023-38773","Sales","Commercial","Sell","30-11-2023",350,"Al Thanyah Fifth",51.93,1118000.0,21528.98
"1-11-2023-28552","Sales","Commercial","Sell","08-09-2023",350,"Al Thanyah Fifth",190.61,718099.0,3767.37
"1-11-2023-17665","Sales","Commercial","Sell","07-06-2023",350,"Al Thanyah Fifth",157.14,1370066.0,8718.76
"1-11-2023-33491","Sales","Commercial","Sell","18-10-2023",343,"Al Warsan First",154.0,1300000.0,8441.56
"1-11-2023-19543","Sales","Commercial","Sell","20-06-2023",485,"Me'Aisem First",881.1,15200000.0,17251.16
"1-11-2023-30812","Sales","Commercial","Sell","26-09-2023",350,"Al Thanyah Fifth",108.05,2304819.0,21331.05
"1-11-2023-27185","Sales","Commercial","Sell","28-08-2023",350,"Al Thanyah Fifth",101.73,1303680.0,12815.1
"1-11-2023-912","Sales","Commercial","Sell","11-01-2023",350,"Al Thanyah Fifth",533.06,4900000.0,9192.21
"1-11-2023-4726","Sales","Commercial","Sell","20-02-2023",350,"Al Thanyah Fifth",522.59,4990000.0,9548.59
"1-11-2023-9461","Sales","Commercial","Sell","30-03-2023",410,"Palm Jumeirah",204.95,6600000.0,32202.98
"1-11-2023-26744","Sales","Commercial","Sell","23-08-2023",526,"Business Bay",75.7,1280000.0,16908.85
"1-11-2023-10668","Sales","Commercial","Sell","05-05-2023",526,"Business Bay",100.24,1959448.0,19547.57
"1-11-2023-22152","Sales","Commercial","Sell","13-07-2023",350,"Al Thanyah Fifth",139.24,935000.0,6715.02
"1-11-2023-25033","Sales","Commercial","Sell","08-08-2023",305,"Al Qusais First",1616.51,18100000.0,11196.96
"1-11-2023-41121","Sales","Commercial","Sell","13-12-2023",526,"Business Bay",340.72,13936424.0,40902.86
"1-11-2023-41453","Sales","Commercial","Sell","14-12-2023",444,"Al Hebiah First",98.77,435891.0,4413.2
"1-11-2023-41579","Sales","Commercial","Sell","15-12-2023",350,"Al Thanyah Fifth",152.56,1436035.0,9412.92
"1-11-2023-11689","Sales","Commercial","Sell","19-04-2023",526,"Business Bay",73.23,1618500.0,22101.6
"1-11-2023-37121","Sales","Commercial","Sell","15-11-2023",526,"Business Bay",47.89,751000.0,15681.77
"1-11-2023-16524","Sales","Commercial","Sell","30-05-2023",410,"Palm Jumeirah",321.0,16500000.0,51401.87
"1-11-2023-19240","Sales","Commercial","Sell","19-06-2023",526,"Business Bay",175.95,4545384.0,25833.38
"1-11-2023-38172","Sales","Commercial","Sell","21-11-2023",410,"Palm Jumeirah",63.2,571435.0,9041.69
"1-11-2023-1728","Sales","Commercial","Sell","19-01-2023",465,"Wadi Al Safa 3",230.12,3467786.0,15069.47
